zip_code,square_footage,bedrooms,bathrooms,year_built,lot_size_acres,renovation_status,property_type,garage_spaces,price
78701,854,2,2.0,2006,0.013,None,Condo,2,391800.0
98101,2788,4,5.5,2006,0.63,Full Gut Rehab,Single Family,3,1932900.0
33101,3340,5,6.0,2004,0.08,Minor (Cosmetic),Single Family,2,1780200.0
80202,2400,4,5.0,2001,0.11,Minor (Cosmetic),Single Family,2,1130100.0
78701,2654,4,5.0,2002,0.5,Major (Structural/Systems),Single Family,1,1493600.0
85001,2585,5,6.0,1969,0.85,Minor (Cosmetic),Single Family,1,860300.0
98101,1100,1,2.0,1977,0.04,Minor (Cosmetic),Condo,0,516700.0
85001,1682,3,3.5,1990,0.09,None,Single Family,4,582900.0
30301,3331,5,6.0,1977,1.49,Full Gut Rehab,Single Family,2,1154900.0
10001,2721,4,5.5,2006,0.19,None,Single Family,1,2496700.0
90210,1977,3,3.5,2016,0.07,None,Townhouse,2,1747000.0
94102,817,2,2.0,1987,0.045,Major (Structural/Systems),Condo,1,599900.0
90210,2155,3,4.0,1951,0.08,Minor (Cosmetic),Single Family,2,1587300.0
94102,1720,4,5.0,1959,0.084,None,Townhouse,3,1205500.0
60601,1109,1,2.0,2011,0.117,None,Townhouse,2,445500.0
90210,1233,1,1.5,1941,0.08,Full Gut Rehab,Single Family,2,995900.0
02108,2049,3,3.5,2014,0.27,Minor (Cosmetic),Single Family,1,1491300.0
75001,1282,3,3.0,2024,0.015,Minor (Cosmetic),Condo,0,411100.0
90210,1506,2,3.0,1994,0.111,Major (Structural/Systems),Townhouse,2,1383800.0
75001,2384,4,5.5,1945,0.31,Minor (Cosmetic),Multi-Family,1,734800.0
02108,1433,3,3.5,2022,0.059,None,Townhouse,2,1129000.0
94102,940,1,1.0,2001,0.022,None,Condo,1,630700.0
60601,2234,3,4.0,1988,0.25,Major (Structural/Systems),Single Family,2,918700.0
33101,4124,6,6.0,2023,0.45,Minor (Cosmetic),Single Family,1,2599700.0
30301,3290,6,6.0,1993,0.23,None,Single Family,2,1040800.0
60601,3268,5,6.0,1949,0.08,Minor (Cosmetic),Single Family,3,1255800.0
75001,1509,3,3.5,1963,0.038,None,Condo,0,371000.0
02108,750,2,2.5,1968,0.015,Full Gut Rehab,Condo,2,561800.0
10001,672,1,1.5,1945,0.042,None,Condo,1,499400.0
60601,1669,3,4.0,1997,0.18,Minor (Cosmetic),Single Family,2,707400.0
75001,1567,2,2.0,2017,0.036,Minor (Cosmetic),Condo,1,472800.0
85001,2089,3,3.5,1996,0.15,Minor (Cosmetic),Single Family,2,707300.0
80202,1561,5,5.0,1942,0.39,Minor (Cosmetic),Single Family,2,747700.0
98101,949,2,2.5,1963,0.046,None,Condo,2,463600.0
75001,1016,2,2.5,1958,0.038,Full Gut Rehab,Condo,1,343000.0
98101,3414,5,6.0,1948,0.39,None,Multi-Family,2,1758600.0
85001,2688,5,6.0,1969,0.5,Major (Structural/Systems),Single Family,0,900300.0
30301,1878,3,4.0,2016,0.24,None,Single Family,1,621400.0
80202,3014,6,6.0,2021,0.09,None,Single Family,3,1472900.0
60601,2020,4,4.5,1983,0.59,Minor (Cosmetic),Single Family,1,779800.0
60601,1729,2,3.5,1992,0.092,Minor (Cosmetic),Townhouse,3,680000.0
94102,1340,2,2.5,2007,0.023,Full Gut Rehab,Condo,1,1259400.0
30301,1511,2,3.0,1999,0.062,Major (Structural/Systems),Townhouse,3,567100.0
78701,2072,3,4.0,1962,0.24,Full Gut Rehab,Single Family,3,1138100.0
75001,2066,3,4.5,2000,0.057,Minor (Cosmetic),Townhouse,3,633900.0
98101,1856,3,3.5,1946,0.74,None,Single Family,2,930500.0
30301,1626,4,5.0,1983,0.103,Minor (Cosmetic),Townhouse,3,537700.0
98101,2916,5,6.0,1994,0.13,Major (Structural/Systems),Single Family,2,1925400.0
90210,4040,6,6.0,2014,0.08,None,Single Family,0,3622300.0
30301,2954,6,6.0,1978,0.08,Major (Structural/Systems),Single Family,2,1014700.0
94102,2012,4,5.0,1998,0.064,Minor (Cosmetic),Townhouse,2,1528200.0
02108,2898,4,5.0,1944,0.08,Major (Structural/Systems),Single Family,1,1994300.0
85001,1695,2,2.5,1981,0.72,Minor (Cosmetic),Single Family,3,569600.0
85001,1852,3,4.0,1953,0.074,Major (Structural/Systems),Townhouse,1,572800.0
78701,2477,3,5.0,1966,0.15,None,Single Family,2,1006700.0
33101,2741,4,5.5,1955,0.09,None,Single Family,2,1239700.0
80202,2587,4,5.0,1941,0.64,Minor (Cosmetic),Single Family,0,1004200.0
02108,2784,4,4.5,1958,0.55,Minor (Cosmetic),Single Family,1,1867600.0
98101,1659,3,3.5,1962,0.071,Full Gut Rehab,Townhouse,2,1018800.0
33101,1120,1,2.0,1980,0.017,None,Condo,1,430200.0
60601,1579,3,3.5,1953,1.06,Major (Structural/Systems),Single Family,3,718100.0
75001,2944,4,5.0,1986,0.13,Minor (Cosmetic),Multi-Family,2,922800.0
75001,3543,6,6.0,2002,0.52,Minor (Cosmetic),Single Family,1,1118300.0
94102,2739,5,5.5,1947,0.22,None,Single Family,1,1871600.0
78701,2484,3,5.0,1966,0.53,Minor (Cosmetic),Single Family,2,1101300.0
90210,3922,6,6.0,1979,0.23,Minor (Cosmetic),Single Family,4,3156800.0
78701,1479,2,3.0,1967,0.91,None,Single Family,3,700900.0
80202,1300,2,2.5,2007,0.104,Minor (Cosmetic),Townhouse,1,627100.0
30301,1699,3,3.5,2000,0.02,None,Condo,0,499100.0
98101,2534,4,5.0,1977,0.2,Minor (Cosmetic),Single Family,0,1327200.0
94102,1015,1,2.0,2014,0.014,Minor (Cosmetic),Condo,1,832400.0
94102,680,1,1.5,1963,0.046,Minor (Cosmetic),Condo,1,489700.0
60601,2001,4,4.5,1967,0.046,None,Townhouse,0,670400.0
33101,2045,3,4.0,1980,0.041,None,Townhouse,1,812400.0
94102,1679,3,4.0,1957,0.24,Major (Structural/Systems),Single Family,4,1464600.0
94102,1050,3,3.0,1988,0.034,None,Condo,2,749200.0
60601,982,1,2.0,2024,0.019,Major (Structural/Systems),Condo,0,448900.0
90210,1189,2,2.5,1965,0.033,None,Condo,0,769500.0
75001,1660,3,4.0,1942,0.79,Major (Structural/Systems),Single Family,3,551600.0
60601,3438,6,6.0,2016,0.34,None,Single Family,2,1467000.0
94102,3186,5,6.0,1977,0.21,Minor (Cosmetic),Single Family,4,2320400.0
94102,2227,4,4.5,1953,0.08,Full Gut Rehab,Single Family,2,1919400.0
85001,2337,3,4.0,1940,0.08,None,Single Family,2,664300.0
98101,1052,1,1.0,1950,0.029,None,Condo,0,438500.0
98101,1916,3,3.5,1979,0.22,Minor (Cosmetic),Single Family,3,1005800.0
75001,944,3,3.0,1943,0.031,Major (Structural/Systems),Condo,2,345400.0
85001,2297,3,4.0,1973,0.25,None,Single Family,2,669900.0
85001,4490,6,6.0,2004,0.15,Major (Structural/Systems),Multi-Family,2,1822500.0
60601,3209,4,5.5,1995,0.42,Minor (Cosmetic),Single Family,2,1292700.0
98101,3200,5,6.0,1949,0.08,None,Single Family,2,1638700.0
94102,1229,2,2.5,2020,0.044,None,Condo,2,988400.0
75001,1297,3,4.0,2010,0.056,None,Townhouse,2,462100.0
78701,3166,5,6.0,2003,0.19,Minor (Cosmetic),Multi-Family,3,1763000.0
80202,3227,4,5.5,1952,0.08,Minor (Cosmetic),Single Family,4,1430300.0
30301,1556,2,3.0,1961,0.34,None,Single Family,2,477300.0
94102,2086,4,5.0,1995,0.078,Minor (Cosmetic),Townhouse,3,1587600.0
78701,4241,6,6.0,2004,0.16,Minor (Cosmetic),Single Family,2,2047300.0
90210,1471,3,3.5,1952,0.029,None,Condo,0,952400.0
80202,3560,5,6.0,1940,0.19,Full Gut Rehab,Single Family,1,1685600.0
90210,2663,4,5.5,1977,0.68,Major (Structural/Systems),Single Family,2,2219300.0
94102,3225,5,6.0,1997,0.08,None,Single Family,1,2471300.0
94102,1961,3,4.0,1964,0.55,Full Gut Rehab,Single Family,3,1624300.0
33101,1378,2,3.0,1981,0.036,Major (Structural/Systems),Condo,2,642800.0
60601,2094,3,4.0,2024,0.068,None,Townhouse,2,896400.0
78701,2717,4,5.5,1972,0.88,None,Single Family,2,1197100.0
85001,2392,3,4.0,1996,0.054,Minor (Cosmetic),Townhouse,2,706500.0
98101,2095,3,4.0,1976,0.13,Full Gut Rehab,Single Family,2,1305800.0
02108,2359,3,4.5,1996,0.16,Major (Structural/Systems),Single Family,2,1856500.0
30301,2571,4,5.0,2001,0.37,None,Single Family,2,785500.0
10001,1336,2,2.5,1942,0.116,None,Townhouse,3,981300.0
85001,1179,2,2.5,1969,0.034,Minor (Cosmetic),Condo,0,332000.0
90210,550,2,1.5,2006,0.044,None,Condo,1,471800.0
85001,2271,4,5.0,2002,0.112,None,Townhouse,2,732100.0
90210,1116,2,3.0,2021,0.029,Minor (Cosmetic),Condo,2,1055200.0
30301,2783,4,5.0,1962,0.22,Minor (Cosmetic),Multi-Family,1,883500.0
78701,807,1,1.5,2011,0.02,None,Condo,1,390000.0
85001,1694,3,3.5,2012,0.088,Full Gut Rehab,Townhouse,2,657100.0
90210,3016,5,6.0,2005,0.08,None,Single Family,2,2541600.0
78701,2910,4,5.5,2000,0.35,Minor (Cosmetic),Single Family,2,1407400.0
85001,1970,2,3.0,1941,0.78,Minor (Cosmetic),Single Family,2,585300.0
78701,1865,3,4.5,1966,0.5,None,Single Family,1,814700.0
33101,1329,2,3.0,1987,0.036,Minor (Cosmetic),Condo,1,592300.0
60601,1958,3,4.0,2002,0.64,Major (Structural/Systems),Single Family,2,894600.0
80202,1120,2,2.5,1944,0.039,Minor (Cosmetic),Condo,2,440500.0
33101,2592,5,6.0,1940,0.26,Major (Structural/Systems),Single Family,1,1360800.0
78701,2734,4,5.0,1961,0.26,None,Single Family,2,1150300.0
30301,3143,5,6.0,2013,0.08,None,Single Family,2,1052600.0
90210,2189,3,4.0,1963,0.2,Minor (Cosmetic),Multi-Family,1,1918200.0
02108,1066,1,1.5,1998,0.26,Full Gut Rehab,Single Family,2,919700.0
85001,2074,3,4.0,2018,0.22,Minor (Cosmetic),Single Family,1,827200.0
30301,1730,3,4.0,1989,0.041,Minor (Cosmetic),Condo,0,482600.0
80202,1807,3,3.5,1962,0.016,Minor (Cosmetic),Condo,1,660800.0
33101,3873,7,6.0,2017,0.55,None,Single Family,2,2149600.0
02108,2355,4,4.5,1957,0.47,Minor (Cosmetic),Single Family,1,1509800.0
10001,1163,2,2.0,1961,0.81,None,Single Family,2,945400.0
80202,1600,3,4.0,1983,0.16,Minor (Cosmetic),Multi-Family,2,750000.0
98101,2039,3,4.0,1983,0.08,Minor (Cosmetic),Single Family,4,1145800.0
78701,2351,3,4.0,1976,0.5,Minor (Cosmetic),Single Family,2,1071200.0
90210,3475,6,6.0,1946,0.31,Major (Structural/Systems),Single Family,0,3033900.0
85001,3150,5,6.0,1963,0.44,None,Single Family,2,940900.0
85001,1179,2,3.0,2016,0.05,None,Condo,1,398700.0
60601,1832,2,3.0,1980,0.08,Minor (Cosmetic),Single Family,0,634900.0
78701,1779,3,3.5,2009,0.19,Full Gut Rehab,Single Family,2,1101700.0
02108,2690,4,5.5,2024,0.08,None,Single Family,3,2108500.0
75001,3022,5,6.0,2010,0.69,Full Gut Rehab,Single Family,3,1161200.0
60601,2793,4,5.5,1957,0.08,Minor (Cosmetic),Single Family,2,1067100.0
10001,1334,2,2.0,2018,0.051,Major (Structural/Systems),Townhouse,2,1480400.0
30301,1327,2,2.5,2011,0.02,Full Gut Rehab,Condo,0,446800.0
75001,1991,3,3.5,1999,0.102,Minor (Cosmetic),Townhouse,2,578100.0
85001,1318,1,2.0,1991,0.09,Minor (Cosmetic),Townhouse,1,391100.0
60601,825,2,2.0,2019,0.026,Minor (Cosmetic),Condo,0,354000.0
33101,3016,4,5.5,1988,0.08,Major (Structural/Systems),Single Family,2,1600300.0
80202,1017,2,2.0,2006,0.023,None,Condo,2,441200.0
85001,2515,4,5.5,1984,0.099,Major (Structural/Systems),Townhouse,1,863600.0
30301,1275,3,3.5,1948,0.025,Minor (Cosmetic),Condo,1,398300.0
90210,2135,3,4.0,1965,0.22,Minor (Cosmetic),Single Family,1,1669600.0
90210,2492,4,5.0,1965,0.33,None,Single Family,2,1761200.0
98101,1828,3,3.5,1969,0.113,Major (Structural/Systems),Townhouse,3,1015400.0
75001,845,2,2.0,1966,0.02,None,Condo,0,214900.0
85001,2469,5,5.5,2019,0.21,Full Gut Rehab,Multi-Family,2,1139600.0
94102,3026,4,5.0,1943,0.13,None,Single Family,1,2062800.0
33101,3133,5,6.0,1990,0.22,Major (Structural/Systems),Single Family,2,1714600.0
98101,2952,6,6.0,2022,0.42,None,Single Family,2,1805300.0
85001,1630,3,4.0,2009,0.029,Major (Structural/Systems),Condo,1,609800.0
75001,2093,3,4.0,2018,0.63,Minor (Cosmetic),Single Family,2,772100.0
75001,3755,6,6.0,1949,0.28,Minor (Cosmetic),Single Family,4,1095300.0
80202,2479,4,5.0,1975,0.17,None,Multi-Family,1,1040300.0
80202,1740,2,3.0,1985,0.53,Full Gut Rehab,Single Family,2,968700.0
02108,1008,2,2.0,1945,0.075,None,Townhouse,2,619300.0
90210,2165,2,3.5,2009,0.25,Full Gut Rehab,Single Family,4,2352700.0
30301,1573,2,3.0,2018,0.12,Minor (Cosmetic),Townhouse,4,627100.0
75001,1284,3,3.0,2022,0.041,None,Condo,0,376500.0
85001,1909,3,4.0,2017,0.108,Minor (Cosmetic),Townhouse,4,705400.0
85001,1263,2,3.0,1942,0.087,Minor (Cosmetic),Townhouse,2,399400.0
78701,2205,4,5.0,1989,0.15,Major (Structural/Systems),Single Family,4,1202400.0
60601,2221,3,4.5,1981,1.66,None,Single Family,2,830000.0
85001,1168,1,2.0,2017,0.1,Full Gut Rehab,Single Family,1,497500.0
75001,756,1,2.0,1993,0.045,Minor (Cosmetic),Condo,1,220900.0
10001,1453,2,3.0,1978,0.113,None,Townhouse,2,1149300.0
80202,3575,5,6.0,2024,0.6,Minor (Cosmetic),Single Family,1,1911000.0
94102,1167,2,2.5,1994,0.015,None,Condo,1,756900.0
85001,2996,5,6.0,1950,0.67,None,Single Family,2,910100.0
33101,1125,2,2.0,2013,0.093,None,Townhouse,4,631600.0
10001,4155,6,6.0,2018,0.4,Major (Structural/Systems),Multi-Family,2,5162600.0
33101,3475,6,6.0,1969,0.54,None,Single Family,2,1551300.0
33101,1001,2,2.0,2020,0.24,Major (Structural/Systems),Single Family,4,690700.0
98101,1971,3,3.5,1995,0.11,None,Single Family,2,1092600.0
94102,1273,2,2.5,1968,0.033,None,Condo,1,774600.0
33101,2983,5,6.0,1956,0.08,None,Single Family,0,1346400.0
78701,1991,4,4.5,1972,0.39,Major (Structural/Systems),Single Family,2,994700.0
75001,2270,4,5.0,1960,0.23,None,Single Family,1,617200.0
78701,2051,3,4.5,2017,0.24,None,Single Family,3,1072000.0
30301,2582,4,5.0,1949,0.08,None,Single Family,4,774700.0
78701,1519,3,4.0,1978,0.012,None,Condo,0,579300.0
78701,1921,4,4.5,2017,0.33,Full Gut Rehab,Single Family,1,1223300.0
30301,1450,2,2.5,1986,0.036,Major (Structural/Systems),Condo,1,425000.0
98101,826,2,2.5,1991,0.03,None,Condo,0,433500.0
94102,1864,3,4.0,1980,0.51,None,Single Family,2,1280400.0
90210,3113,5,6.0,1986,0.29,Major (Structural/Systems),Single Family,2,2655900.0
60601,1422,3,3.0,2012,0.044,None,Condo,1,564200.0
33101,3881,6,6.0,2010,0.12,Major (Structural/Systems),Multi-Family,4,2383000.0
60601,1513,2,2.5,1982,0.1,None,Single Family,2,537300.0
10001,2150,3,4.5,1976,0.11,Minor (Cosmetic),Single Family,2,1755800.0
94102,3117,5,6.0,2012,0.08,None,Single Family,2,2598700.0
90210,1114,2,2.5,2003,0.046,Major (Structural/Systems),Condo,2,1022300.0
98101,1694,2,3.0,2010,2.49,None,Single Family,0,1049200.0
78701,2843,4,4.5,1999,0.59,None,Single Family,2,1298200.0
98101,849,2,2.0,1964,0.027,Minor (Cosmetic),Condo,0,418400.0
80202,1728,3,3.5,1961,0.024,None,Condo,0,609200.0
30301,3658,6,6.0,1982,0.52,None,Single Family,2,1032200.0
98101,2953,6,6.0,2010,0.25,None,Single Family,2,1806800.0
78701,1576,3,3.0,2009,0.048,Full Gut Rehab,Condo,1,884400.0
75001,2548,4,5.5,1975,0.11,None,Single Family,2,693000.0
98101,3074,4,5.0,1985,0.14,None,Single Family,2,1529500.0
33101,2464,3,4.0,1961,0.12,Full Gut Rehab,Townhouse,1,1254000.0
30301,2684,4,5.0,1974,1.34,Major (Structural/Systems),Single Family,3,970700.0
85001,1010,1,2.0,1986,0.045,Minor (Cosmetic),Condo,1,279300.0
94102,1032,2,2.0,1972,0.072,Minor (Cosmetic),Townhouse,1,741500.0
30301,2437,4,5.0,2024,0.64,Major (Structural/Systems),Single Family,0,1016300.0
78701,3117,5,6.0,2014,0.12,None,Single Family,0,1479800.0
02108,1430,2,3.0,1952,0.02,Minor (Cosmetic),Condo,1,811300.0
80202,2026,3,4.0,1995,0.084,None,Townhouse,2,882100.0
85001,1556,3,3.5,2006,0.109,None,Townhouse,1,516200.0
78701,550,1,1.5,1952,0.014,None,Condo,1,239100.0
98101,2128,4,5.0,1989,0.29,Minor (Cosmetic),Single Family,3,1182700.0
33101,993,2,2.5,1996,0.034,Major (Structural/Systems),Condo,0,515300.0
10001,2265,4,5.0,1967,0.3,Minor (Cosmetic),Single Family,1,1897100.0
90210,2963,4,5.5,2004,0.09,Minor (Cosmetic),Single Family,2,2630400.0
94102,3989,6,6.0,1963,0.08,Minor (Cosmetic),Single Family,2,2879500.0
94102,2592,4,5.0,2006,0.79,Minor (Cosmetic),Single Family,2,2178700.0
94102,1024,2,2.5,2020,0.033,Minor (Cosmetic),Condo,1,865700.0
94102,2305,3,4.5,1946,0.51,Minor (Cosmetic),Single Family,1,1638300.0
33101,2593,4,5.0,2013,0.16,None,Single Family,2,1419000.0
10001,1878,3,3.5,2022,0.08,Minor (Cosmetic),Single Family,3,2185800.0
98101,1854,3,4.0,1963,0.061,None,Townhouse,3,950800.0
30301,1257,1,1.5,1948,0.013,Minor (Cosmetic),Condo,1,312800.0
80202,2657,3,5.0,1954,0.08,Major (Structural/Systems),Single Family,1,1165500.0
33101,2843,5,6.0,1995,0.08,None,Single Family,2,1388100.0
10001,2825,4,5.0,1956,0.35,None,Single Family,2,2085500.0
10001,1002,2,2.5,1958,0.105,Full Gut Rehab,Townhouse,1,977400.0
90210,1322,2,2.5,1948,0.043,Major (Structural/Systems),Condo,1,1052000.0
10001,1996,2,3.5,2003,0.97,None,Single Family,3,1882800.0
02108,716,1,1.5,1996,0.036,None,Condo,1,440700.0
10001,1671,3,4.0,1977,0.08,None,Single Family,2,1327000.0
94102,1995,3,3.5,2022,0.07,Minor (Cosmetic),Townhouse,2,1740200.0
94102,2333,4,5.0,1947,0.08,Major (Structural/Systems),Single Family,1,1823600.0
80202,1238,2,2.0,1945,0.53,None,Single Family,2,506700.0
10001,2858,4,5.5,1988,0.08,Major (Structural/Systems),Single Family,3,2864500.0
98101,1420,2,3.0,1984,0.08,Full Gut Rehab,Single Family,4,986300.0
78701,1862,3,3.5,1960,0.042,None,Townhouse,2,731500.0
60601,2678,5,6.0,1973,1.09,None,Single Family,2,970600.0
90210,2198,4,4.5,1951,0.103,Major (Structural/Systems),Townhouse,1,1761800.0
75001,1723,2,3.0,1978,0.023,Minor (Cosmetic),Condo,1,421600.0
33101,1476,3,4.0,1945,0.17,None,Single Family,2,694700.0
94102,2460,4,5.5,2020,0.08,Minor (Cosmetic),Single Family,2,2287600.0
30301,2292,4,5.0,1971,0.08,Major (Structural/Systems),Single Family,2,801900.0
30301,1251,2,2.0,1999,0.022,None,Condo,1,339200.0
90210,2661,3,4.5,1947,0.17,None,Single Family,2,2009600.0
02108,2235,4,5.0,1977,0.34,None,Single Family,2,1387800.0
75001,2169,3,4.0,1958,0.15,Full Gut Rehab,Single Family,2,660900.0
60601,709,1,1.0,1994,0.048,None,Condo,1,236000.0
10001,3240,4,6.0,1948,0.15,None,Single Family,1,2581700.0
10001,2844,5,6.0,1991,0.99,None,Single Family,1,2396400.0
98101,3188,5,6.0,1967,0.46,Full Gut Rehab,Single Family,3,1951000.0
80202,2267,4,5.0,2001,0.81,None,Single Family,1,1048800.0
33101,1504,3,3.5,1987,0.096,Major (Structural/Systems),Townhouse,2,836200.0
98101,1691,2,3.0,1978,0.29,None,Single Family,1,792500.0
80202,1961,3,4.5,1992,0.081,Major (Structural/Systems),Townhouse,1,946800.0
60601,736,1,1.5,2002,0.022,Major (Structural/Systems),Condo,0,311000.0
90210,1747,3,3.5,1958,0.022,None,Condo,1,1136700.0
02108,642,1,1.5,1972,0.019,None,Condo,2,392600.0
60601,2705,4,5.5,2003,0.17,None,Single Family,4,1087100.0
30301,3675,6,6.0,1965,0.08,None,Single Family,2,1001300.0
78701,1309,2,2.5,1984,0.026,Major (Structural/Systems),Condo,1,575000.0
78701,2631,5,5.5,1940,0.63,None,Single Family,2,1143400.0
94102,761,1,1.0,2014,0.045,Minor (Cosmetic),Condo,1,595300.0
80202,1463,2,2.5,2005,0.36,None,Single Family,3,724200.0
78701,2146,2,3.5,1974,0.061,None,Townhouse,3,832600.0
10001,1627,2,3.0,2016,0.02,None,Condo,1,1335700.0
02108,2170,3,4.0,1984,0.11,None,Single Family,2,1332300.0
98101,1645,3,3.5,2015,0.24,None,Single Family,2,972100.0
90210,550,1,1.0,1972,0.049,Minor (Cosmetic),Condo,1,402100.0
98101,756,2,2.5,2021,0.014,None,Condo,1,467800.0
10001,2414,4,5.5,2008,0.24,Major (Structural/Systems),Single Family,2,2611500.0
98101,2519,3,5.0,2022,0.095,Major (Structural/Systems),Townhouse,3,1640800.0
94102,3004,5,6.0,1970,0.1,Major (Structural/Systems),Single Family,4,2333600.0
30301,2728,5,6.0,2003,1.22,Full Gut Rehab,Single Family,2,1195000.0
33101,1619,2,3.5,1954,0.068,Major (Structural/Systems),Townhouse,1,800800.0
33101,1537,3,3.5,1985,0.115,None,Townhouse,1,712000.0
75001,1591,2,2.5,1987,0.034,None,Condo,2,432800.0
78701,1890,3,3.5,2007,0.04,Minor (Cosmetic),Townhouse,3,1010800.0
94102,923,2,2.5,2022,0.13,None,Single Family,2,852500.0
78701,1496,2,2.5,2024,0.042,Full Gut Rehab,Townhouse,2,925100.0
78701,1856,3,4.0,1979,0.17,None,Single Family,2,774200.0
60601,2090,4,4.5,1940,0.94,Major (Structural/Systems),Single Family,2,903900.0
80202,2922,5,6.0,1959,0.53,Minor (Cosmetic),Single Family,1,1265700.0
94102,2419,4,4.5,1961,0.34,Full Gut Rehab,Single Family,1,2124000.0
02108,2442,3,4.0,1993,0.27,Major (Structural/Systems),Single Family,1,1757400.0
98101,3485,5,6.0,2016,0.16,None,Single Family,2,2000900.0
33101,1977,3,4.5,2004,0.08,None,Single Family,2,1018200.0
78701,3898,6,6.0,1954,0.08,Major (Structural/Systems),Single Family,3,1828100.0
98101,865,2,2.5,2000,0.018,Major (Structural/Systems),Condo,0,548000.0
85001,2566,4,5.0,2018,0.15,Major (Structural/Systems),Single Family,2,968300.0
33101,2289,4,4.5,1953,0.26,Major (Structural/Systems),Single Family,1,1156400.0
10001,1143,3,3.0,2008,0.018,None,Condo,2,1051600.0
94102,2000,4,4.0,1988,0.118,Minor (Cosmetic),Townhouse,3,1440200.0
94102,1251,2,2.5,1945,0.013,Major (Structural/Systems),Condo,2,922200.0
10001,1935,3,4.0,1980,0.08,None,Single Family,1,1586800.0
10001,706,1,1.0,1970,0.037,Minor (Cosmetic),Condo,1,557000.0
10001,4377,7,6.0,2003,0.49,None,Single Family,1,4028500.0
02108,2137,3,4.0,1990,1.26,Minor (Cosmetic),Single Family,1,1492600.0
10001,3024,5,6.0,1998,0.26,Minor (Cosmetic),Single Family,0,2842400.0
30301,1076,1,1.5,1994,0.053,Minor (Cosmetic),Townhouse,2,338700.0
94102,2290,4,5.0,1988,0.97,None,Single Family,1,1663900.0
78701,2404,4,5.0,1979,1.37,None,Single Family,2,1101600.0
80202,2854,5,6.0,1954,0.9,Major (Structural/Systems),Single Family,1,1281700.0
85001,900,2,2.5,2009,0.11,Full Gut Rehab,Townhouse,4,426100.0
94102,1158,2,2.5,2004,0.013,None,Condo,1,863700.0
98101,1637,3,3.5,1946,0.68,None,Single Family,2,803000.0
85001,1213,2,2.5,2001,0.048,Major (Structural/Systems),Condo,2,443300.0
30301,1722,2,2.5,1993,0.28,None,Single Family,1,529100.0
75001,800,1,1.5,1991,0.041,None,Condo,1,209400.0
02108,2294,2,3.0,1990,0.38,Minor (Cosmetic),Single Family,2,1557100.0
10001,1326,1,2.0,1943,0.063,Minor (Cosmetic),Townhouse,1,1054200.0
33101,2143,3,4.0,1940,0.31,None,Single Family,1,973200.0
30301,682,1,1.5,2005,0.046,Full Gut Rehab,Condo,2,276300.0
78701,1125,2,2.5,1974,0.24,None,Single Family,1,506300.0
78701,3263,5,6.0,2016,0.31,None,Single Family,3,1674200.0
02108,1527,2,2.5,2020,0.27,Minor (Cosmetic),Single Family,1,1264400.0
60601,2365,3,4.0,1949,0.12,Major (Structural/Systems),Single Family,3,978900.0
10001,3064,5,6.0,2006,0.36,Major (Structural/Systems),Single Family,2,3489700.0
98101,884,1,1.0,2007,0.03,None,Condo,1,437300.0
80202,1881,3,4.0,2004,0.09,None,Single Family,1,819200.0
78701,1179,2,2.5,1990,0.046,None,Condo,0,483500.0
10001,2303,3,4.0,1969,0.116,None,Townhouse,2,1750400.0
94102,690,2,2.5,1978,0.012,Minor (Cosmetic),Condo,1,529000.0
33101,1047,2,2.0,1949,0.035,Major (Structural/Systems),Condo,0,448400.0
02108,550,1,1.5,1983,0.027,Minor (Cosmetic),Condo,1,344900.0
78701,2205,3,4.0,1971,0.26,Full Gut Rehab,Single Family,1,1116100.0
94102,1815,3,3.0,1983,0.07,Major (Structural/Systems),Townhouse,3,1459100.0
80202,1859,3,3.5,2002,0.23,None,Single Family,3,925600.0
78701,940,1,1.5,2000,0.023,None,Condo,0,376900.0
90210,607,1,1.5,2004,0.015,Minor (Cosmetic),Condo,1,523600.0
